9.243950261284780145e-01 9.291510963357842989e-01 9.341813546918958933e-01 9.393522922191472890e-01 9.445139292481011806e-01 9.495176347621487878e-01 9.542261774728368895e-01 9.585444631680056782e-01 9.624137142191101502e-01 9.658174923523188404e-01 9.687640317985986016e-01 9.713031101797335864e-01 9.754181678035951375e-01 9.753266373596538585e-01 9.768823567804354457e-01 9.781472766373446870e-01 9.790067797008232819e-01 9.799653225958170344e-01 9.803010325978359640e-01 9.820285228118970089e-01
9.291012708525860919e-01 9.335589119866023466e-01 9.382748913590330808e-01 9.431238716505381259e-01 9.479651861973593663e-01 9.526604978366188803e-01 9.570798143985155271e-01 9.611335894505308453e-01 9.647666170958649756e-01 9.679617845207513227e-01 9.707272410569977028e-01 9.731086729763843701e-01 9.770980067599003283e-01 9.768804661642755960e-01 9.783359224830652234e-01 9.795146950199675739e-01 9.804113175432037641e-01 9.811964457540360840e-01 9.814646620017566381e-01 9.831027431528069904e-01
9.303137583861753601e-01 9.347133756796390802e-01 9.393644659556080745e-01 9.441432367417809113e-01 9.489109618549487202e-01 9.535307316072810790e-01 9.578756370402830012e-01 9.618586447947566898e-01 9.654261938729574721e-01 9.685632758475896109e-01 9.712774459449657893e-01 9.736153598813584997e-01 9.775656326200197199e-01 9.773167274857187392e-01 9.787428947982097505e-01 9.798952637213632633e-01 9.807156230499992633e-01 9.815296414965676286e-01 9.817815100372094816e-01 9.834125975736469627e-01
9.276623108610467794e-01 9.322094511786919169e-01 9.370215571603405236e-01 9.419664994043115414e-01 9.469057926568624772e-01 9.516957751236907459e-01 9.562045906869257594e-01 9.603409455248769211e-01 9.640482399600207586e-01 9.673101040942441164e-01 9.701335998018991713e-01 9.725664824934785457e-01 9.765659925526956053e-01 9.764199690250212615e-01 9.779073180152345612e-01 9.791138685822156074e-01 9.800100379935010597e-01 9.808399451874997288e-01 9.811289116861252602e-01 9.827922271030861134e-01
9.270579755120602616e-01 9.316579923950092379e-01 9.365212452314459757e-01 9.415185004850019634e-01 9.465045813236501182e-01 9.513361878006851846e-01 9.558807890011922215e-01 9.600471124466189998e-01 9.637792834285844323e-01 9.670616858609581978e-01 9.699020924133052723e-01 9.723494285405744897e-01 9.763503769680742517e-01 9.762266584125027791e-01 9.777243050630755050e-01 9.789383818317847208e-01 9.797620114867702235e-01 9.806732488470765174e-01 9.809729408285676744e-01 9.826618043983456063e-01
9.384353319010837469e-01 9.423065750422047193e-01 9.464047260684974594e-01 9.506175275861726837e-01 9.548276670320369197e-01 9.589130433595632885e-01 9.627629814430841426e-01 9.662918118545709145e-01 9.694580441658816605e-01 9.722448838406659855e-01 9.746535351209155706e-01 9.767335283478498775e-01 9.800309785458969358e-01 9.800180372030956599e-01 9.812787119706373185e-01 9.822903175172107426e-01 9.832300087407532807e-01 9.801594090523215730e-01 9.837008116486684051e-01 9.853249921550866208e-01
9.266087040577657419e-01 9.312362853182714062e-01 9.361288197145770651e-01 9.411563308621773150e-01 9.461726691519127819e-01 9.510338307511468914e-01 9.556062772867285338e-01 9.597985048163922839e-01 9.635540099810010473e-01 9.668571164666343032e-01 9.697156525497017121e-01 9.721789781015985898e-01 9.761345138991639470e-01 9.760820589381336010e-01 9.775884230416319598e-01 9.788109024207418685e-01 9.796341632296801105e-01 9.805577456409734216e-01 9.808631330908479384e-01 9.825602415756665708e-01
9.275665422219174783e-01 9.321174776105316528e-01 9.369325623805828673e-01 9.418840751529659050e-01 9.468289760914441189e-01 9.516249305320478857e-01 9.561398620322834052e-01 9.602822575648192194e-01 9.639952809560162761e-01 9.672623778386503224e-01 9.700905924756377807e-01 9.725276682506869275e-01 9.765627889258444716e-01 9.763879349685976594e-01 9.778780940631024432e-01 9.790869563317444735e-01 9.799928976859428875e-01 9.808174583765163490e-01 9.811076073279682008e-01 9.827704786511965995e-01
9.295666439966125960e-01 9.340089018801317478e-01 9.387055680605742580e-01 9.435319498335885680e-01 9.483479585839846848e-01 9.530152286637109116e-01 9.574054147611764654e-01 9.614304036150558286e-01 9.650355961311444242e-01 9.682062392618359103e-01 9.709494836857587297e-01 9.733121729859313120e-01 9.772831039588629753e-01 9.770523302965331558e-01 9.784931798025068295e-01 9.796582167151874909e-01 9.804912750336427507e-01 9.813139084322830552e-01 9.815767034739389940e-01 9.832248463257249327e-01
9.228043290603377136e-01 9.276792803253018915e-01 9.328310477672103751e-01 9.381221164107121924e-01 9.433981942744420479e-01 9.485078775277466789e-01 9.533114750970975715e-01 9.577127944076868626e-01 9.616539560051440283e-01 9.651189632635516213e-01 9.681172987717392431e-01 9.707005302403978186e-01 9.736636461482187643e-01 9.747955798728875632e-01 9.763792755882516605e-01 9.776676876831188467e-01 9.767360924502027641e-01 9.795204180305272512e-01 9.798827464081296679e-01 9.816570788258804914e-01
9.284733307412703640e-01 9.329888460705828557e-01 9.377617612103353872e-01 9.426648918738950167e-01 9.475557698986784017e-01 9.522939813016300103e-01 9.567487326669555925e-01 9.608330600493070195e-01 9.644907602956401815e-01 9.677072128945203300e-01 9.704901811010262502e-01 9.728874198504831039e-01 9.767544336709813591e-01 9.766837907271818109e-01 9.781481522380822691e-01 9.793338907839577168e-01 9.801388177959410308e-01 9.810215442885417136e-01 9.813010991886030876e-01 9.829714260434819773e-01
9.239001753699570552e-01 9.286925437514410575e-01 9.337599585954466930e-01 9.389678934428444812e-01 9.441648386961087880e-01 9.492014734769379514e-01 9.539396948672582699e-01 9.582841509841218963e-01 9.621760841602801095e-01 9.655994379369365888e-01 9.685624538070967127e-01 9.711155496097674256e-01 9.740544747282752214e-01 9.751615628360207344e-01 9.767258815368765612e-01 9.779983597450837562e-01 9.788294086739293132e-01 9.798265974927654609e-01 9.801697151424801913e-01 9.819090691119640724e-01
9.278646537339919620e-01 9.324073986802747793e-01 9.372115294127681961e-01 9.421495674272486465e-01 9.470794395681582101e-01 9.518558829243816133e-01 9.563511678896660095e-01 9.604735119178552383e-01 9.641670857406293704e-01 9.674160409168919283e-01 9.702278068220046015e-01 9.726504673723163075e-01 9.766708415680021016e-01 9.764874639422950198e-01 9.779682668747758933e-01 9.791685846099413837e-01 9.800252474988290219e-01 9.808825085804988575e-01 9.811695002627445206e-01 9.828382457123122640e-01
9.283776920386003217e-01 9.328609197087460725e-01 9.376073219572252926e-01 9.424915709303250955e-01 9.473728312075154756e-01 9.521106690509457682e-01 9.565741238047372752e-01 9.606721882780768773e-01 9.643473679102306795e-01 9.675825983860898427e-01 9.703813846012765421e-01 9.727982399276601244e-01 9.768191129455280342e-01 9.766221796259121346e-01 9.780980373034688924e-01 9.792950194975695855e-01 9.802679164553484981e-01 9.810110362154986774e-01 9.812887947900426067e-01 9.829216202409681857e-01
9.301826956528078671e-01 9.345920450721475481e-01 9.392531841723396058e-01 9.440421891725836456e-01 9.488209788186768856e-01 9.534489782155136650e-01 9.578024646949966359e-01 9.617932460600928657e-01 9.653674644510357172e-01 9.685102383665444847e-01 9.712292890523459565e-01 9.735713749915448911e-01 9.774918164538718424e-01 9.772783327030826195e-01 9.787065335498745799e-01 9.798611387538029849e-01 9.806764103125468202e-01 9.814983807429705776e-01 9.817501985323455749e-01 9.833865228070179931e-01
9.218308564624437818e-01 9.267553452483896503e-01 9.319616604437762630e-01 9.373110037732917954e-01 9.426479401841535433e-01 9.478184423269248038e-01 9.526827249783185181e-01 9.571411822927154978e-01 9.611348999807128868e-01 9.646474037502954513e-01 9.676877298780931502e-01 9.703075242064138628e-01 9.733024324403467542e-01 9.744610738528037830e-01 9.760682879141963086e-01 9.773773070319781153e-01 9.764913063539207849e-01 9.792657561595200510e-01 9.796402940133039916e-01 9.814225345445504178e-01
9.302624064016199457e-01 9.346589235691392661e-01 9.393096412987053112e-01 9.440862232281346245e-01 9.488549281560711979e-01 9.534772050422947176e-01 9.578258516990442173e-01 9.618134533913993423e-01 9.653860046206452772e-01 9.685280835902113639e-01 9.712469075660454809e-01 9.735890029352518571e-01 9.775428554291079042e-01 9.772974976915276279e-01 9.787261824640878238e-01 9.798812926591220496e-01 9.807319404791300377e-01 9.815217457343555774e-01 9.817736936393944847e-01 9.833995613714002770e-01
9.304290991630530527e-01 9.348074470214978726e-01 9.394389542730532394e-01 9.442007517362175362e-01 9.489551542089018632e-01 9.535655538711648171e-01 9.579046703748322900e-01 9.618850907563920583e-01 9.654521720688118425e-01 9.685903056755180707e-01 9.713060615242675722e-01 9.736458410564526877e-01 9.776011237283318556e-01 9.773497877961112579e-01 9.787773476929878536e-01 9.799315805469752672e-01 9.808209354814071412e-01 9.815725913237128841e-01 9.818230748326320922e-01 9.834383541312412547e-01
9.320631228252225231e-01 9.363667157816812914e-01 9.409135570688244021e-01 9.455820991306131962e-01 9.502367091174235281e-01 9.547438032956230280e-01 9.589797038378419236e-01 9.628605973295275566e-01 9.663345618731479236e-01 9.693883408190444584e-01 9.720290808054481424e-01 9.743037544744872491e-01 9.780706652844372018e-01 9.779036601818037466e-01 9.792897579330801516e-01 9.804067697137279769e-01 9.811657652128975560e-01 9.819805655729348937e-01 9.822101025874231395e-01 9.838302689287847791e-01
9.229991687029474035e-01 9.278479407001432033e-01 9.329748163850593023e-01 9.382437069249059958e-01 9.435012392890409494e-01 9.485964157416998388e-01 9.533895496542348358e-01 9.577845159326312530e-01 9.617210893717036413e-01 9.651838646492488794e-01 9.681811347482929264e-01 9.707636994914670137e-01 9.737274686258827749e-01 9.748571052805621306e-01 9.764403617416835823e-01 9.777299041972031812e-01 9.768628938919809990e-01 9.795851328558502491e-01 9.799423644540021794e-01 9.816989374480741271e-01
9.263771607102656569e-01 9.310094589680381061e-01 9.359098416346051108e-01 9.409477966354660161e-01 9.459776496043484917e-01 9.508543678817000799e-01 9.554440532245561668e-01 9.596535207192664618e-01 9.634251378937093158e-01 9.667428439988197120e-01 9.696149363796867648e-01 9.720889412367468285e-01 9.761524430094885574e-01 9.760092367522430479e-01 9.775233575686010923e-01 9.787525131801981804e-01 9.796232585907870272e-01 9.805132067791857420e-01 9.806842785273406360e-01 9.825116075691502360e-01
9.212360997655182349e-01 9.262058437314005799e-01 9.314581482745328822e-01 9.368529531801141896e-01 9.422331226820780392e-01 9.474441576883499971e-01 9.523434656091666062e-01 9.568329846458308863e-01 9.608534412121169099e-01 9.643885163223651080e-01 9.674484163164625006e-01 9.700846509552281116e-01 9.730926015863179401e-01 9.742645520318025110e-01 9.758826299131834192e-01 9.772003552378656366e-01 9.762753823133972775e-01 9.791008517336666772e-01 9.794865927308934461e-01 9.812850020516351579e-01
9.240369744745094982e-01 9.288397687913788614e-01 9.339143144041943678e-01 9.391251355732941342e-01 9.443202927128835356e-01 9.493506105342551793e-01 9.540786566888397324e-01 9.584099810919370910e-01 9.622879297679072241e-01 9.656969924023013352e-01 9.686465533032847519e-01 9.711874845850013704e-01 9.741143362808795114e-01 9.752141620575546233e-01 9.767705672710682574e-01 9.780345685589924010e-01 9.770847171009863219e-01 9.798468137742797346e-01 9.801913539750483073e-01 9.819469391239394884e-01
