3.541623931611732057e-01 2.891514049885335336e-01 2.428734417081974684e-01 2.207878771224210945e-01 1.806987190147987254e-01 4.934289759434308809e-01 3.867356156352191321e-01 3.163270770236022988e-01 2.268422403944937160e-01 5.358980742651706652e-01 4.919128704839456634e-01 4.232636709933988439e-01 3.610870086121118483e-01 3.107345693109291873e-01 2.478221628030180812e-01 6.445274547341190985e-01 5.834878561996867941e-01 5.098266181810312547e-01 4.387687980031027557e-01 3.568507723177974378e-01 2.828339105921875984e-01 6.985804515534709269e-01 6.334770303181778139e-01 5.474640450637852096e-01 4.612435675515209055e-01 3.750143078398083807e-01 3.069278161428250495e-01 7.611375035305523173e-01 7.049552264489270526e-01 5.917918975114246916e-01 4.941848469032297797e-01 4.480207717360308317e-01 3.717908153438890251e-01 3.264609357758861963e-01
2.741796975849437878e-02 1.962628171316763495e-02 1.505587312325339273e-02 1.307137179183714623e-02 9.771816622731722968e-03 3.311354047342514317e-02 2.270078038064236858e-02 1.700514054068417991e-02 1.070612931521175600e-02 3.270896274027298295e-02 2.872463705743422829e-02 2.311866619480942159e-02 1.849726369155602068e-02 1.503692753311523279e-02 1.106283894390797627e-02 3.635148188698423405e-02 3.138818394574910409e-02 2.597920774792957660e-02 2.115949206835828281e-02 1.602824943762223148e-02 1.178143272960193583e-02 3.698619108558763580e-02 3.214843068751808280e-02 2.632781394758131055e-02 2.093304144351789547e-02 1.593211713160981244e-02 1.226659045071772265e-02 3.765473006965174008e-02 3.377809136644461391e-02 2.670296856495638083e-02 2.108326597008813863e-02 1.856107715110841619e-02 1.458871434827387244e-02 1.234545558434464729e-02
1.818522746891348962e-01 1.475842912373294680e-01 1.245061212274428397e-01 1.136026617322196675e-01 9.389741774473751856e-02 2.617733220258724458e-01 2.057485343618179752e-01 1.701578370850639066e-01 1.249188246529744917e-01 2.906209471821692425e-01 2.673825283893720428e-01 2.319060812077799461e-01 1.999560530425294191e-01 1.740250772915664101e-01 1.414019266659572172e-01 3.659142866160108865e-01 3.328878156383668907e-01 2.936315728121375312e-01 2.557635437153665259e-01 2.117891503062573622e-01 1.715321981999973766e-01 4.122395492602540235e-01 3.763958642888784456e-01 3.292526264477473319e-01 2.817097539922623350e-01 2.335933411147571026e-01 1.950145719275084844e-01 4.740248031150225971e-01 4.421595841463908938e-01 3.774697847467692879e-01 3.208988578687491655e-01 2.938269928355328187e-01 2.485708481168744655e-01 2.212654862468067529e-01
4.690312288878755731e-01 4.252688425922217519e-01 3.893683031288195373e-01 3.710536642407035179e-01 3.354545873848437942e-01 7.569573132870820453e-01 6.752422026041097203e-01 6.106364512074979878e-01 5.167950451499350173e-01 9.158031188211664952e-01 8.803204991747535235e-01 8.177286806562265031e-01 7.552456553403437134e-01 7.003500271885253481e-01 6.249872993169868218e-01 1.245135864766071743e+00 1.191597632732984025e+00 1.115904389613185499e+00 1.035120153278265676e+00 9.323969414777831810e-01 8.285177111448772669e-01 1.501483737428343179e+00 1.438276568816940992e+00 1.339419590665350324e+00 1.228431364414783955e+00 1.105237682823276835e+00 9.972166308264741597e-01 1.870318620450365232e+00 1.812762030236083621e+00 1.665656317746167403e+00 1.519241980944192383e+00 1.444154408701389558e+00 1.310729830898646364e+00 1.224740988156685306e+00
4.016709536049213325e-01 3.364447291006729679e-01 2.882733593970564501e-01 2.648301235000175002e-01 2.214355756416127308e-01 5.813307772942067908e-01 4.690155004569246389e-01 3.917847107690414776e-01 2.902544454138964447e-01 6.479760326359454981e-01 6.007222532077474142e-01 5.251570323893351988e-01 4.551551153346317102e-01 3.973460086869766705e-01 3.235181029113252116e-01 8.020211472294420663e-01 7.341548803140472979e-01 6.500704352145353360e-01 5.672898167719139240e-01 4.698430360005685924e-01 3.796990441078749168e-01 8.896449112568078910e-01 8.150368723568394147e-01 7.139066769357889086e-01 6.103915815240785747e-01 5.047371103368826217e-01 4.196166500106216501e-01 9.960060532322180249e-01 9.297585952903887341e-01 7.923284591800885401e-01 6.710672205079238894e-01 6.129027993062222679e-01 5.156265755556143082e-01 4.569781398294131547e-01
1.106119053917333228e-01 1.046316801331702573e-01 9.929546417338178110e-02 9.651340244080224007e-02 9.099947631493421341e-02 1.883174010604102833e-01 1.772120223828116126e-01 1.673170025191577370e-01 1.522694477541680635e-01 2.371814898015561224e-01 2.324437726799344073e-01 2.231680135614311222e-01 2.134322271841630481e-01 2.046125833716158637e-01 1.921098732255193398e-01 3.372336090108514206e-01 3.305836298317869626e-01 3.193591050854164282e-01 3.065716380066466074e-01 2.895848960237929481e-01 2.716496516501677450e-01 4.236440685841658671e-01 4.159497280105334815e-01 4.010914917053179374e-01 3.830284932385448204e-01 3.619507666304421778e-01 3.426476754685983672e-01 5.567553556079875010e-01 5.513044731096736761e-01 5.295455400336029905e-01 5.049287439713588954e-01 4.917000574125988122e-01 4.673377311151611924e-01 4.510490192529157394e-01
3.788169863590710729e-01 3.392157716652944299e-01 3.084769871252308060e-01 2.929721618134098482e-01 2.630808814357634695e-01 6.126490031267624037e-01 5.394100009003294227e-01 4.845691102731964905e-01 4.061225561928755168e-01 7.406312421268965718e-01 7.088321841314578764e-01 6.548616421179641600e-01 6.019228169116423999e-01 5.558306225500384556e-01 4.930602539739271095e-01 1.016362514024980568e+00 9.679587214748259782e-01 9.024783678481181903e-01 8.337492947614185690e-01 7.472096600013092838e-01 6.604238320494570935e-01 1.234485087390775115e+00 1.177651630655124126e+00 1.092103813158629588e+00 9.975200603994298643e-01 8.934483996987011567e-01 8.028088384918993237e-01 1.556519107423145254e+00 1.504066747843991081e+00 1.375841274151852645e+00 1.250280503623807604e+00 1.186266666381565527e+00 1.073003609477192644e+00 1.000313657901995112e+00
2.655793727588183772e-01 2.202817129002671848e-01 1.886730989982307594e-01 1.735227031527932784e-01 1.457693013932837567e-01 3.881778576341184395e-01 3.125935765688785395e-01 2.627251887993217183e-01 1.978022185620696982e-01 4.363273021054178136e-01 4.047908530262180893e-01 3.555014272181253321e-01 3.103085087671402786e-01 2.731105617558658438e-01 2.255877201677408406e-01 5.528379122804369938e-01 5.077405196347409833e-01 4.527169358868420868e-01 3.987404930873826303e-01 3.350762467312640158e-01 2.757847055745823450e-01 6.266276282707515799e-01 5.772148936323028279e-01 5.105770116881030996e-01 4.421969710699424350e-01 3.719038221120283261e-01 3.146772095793006763e-01 7.245751009183916125e-01 6.805884823945975715e-01 5.886136921478500872e-01 5.065705346146903709e-01 4.668572382839495383e-01 3.997842155497790539e-01 3.588607062139561599e-01
1.612098861933922711e-01 1.202028220811056092e-01 9.490474887471070375e-02 8.347545861007091283e-02 6.378282911440107117e-02 2.178850858246621502e-01 1.537935312872616145e-01 1.174722022649137831e-01 7.550429000331981833e-02 2.284153900231059853e-01 2.021978644534527803e-01 1.649052690313418668e-01 1.334468688788309487e-01 1.093730824271925556e-01 8.113656196126527165e-02 2.763727513557047710e-01 2.398232783619559383e-01 1.999027781173257357e-01 1.638727017921764728e-01 1.248954671318494858e-01 9.212833696395344996e-02 2.990197540572093748e-01 2.606162578883275405e-01 2.143827061818982249e-01 1.711294259080343716e-01 1.305885880991758119e-01 1.006023783109327580e-01 3.283528451180293684e-01 2.946340899016757220e-01 2.332778001728342265e-01 1.843213167750952508e-01 1.622576949922683864e-01 1.273995941548619060e-01 1.076669612272770082e-01
3.759852535147302222e-01 3.116625572992436921e-01 2.632338954505197837e-01 2.395134099012289908e-01 1.955114382823883445e-01 5.401121057160837013e-01 4.247686201133383244e-01 3.455812740179317610e-01 2.426776248035383554e-01 5.939438065975573000e-01 5.446498031236516324e-01 4.663688941514615993e-01 3.944465562168513184e-01 3.356948069286544989e-01 2.619971744040056616e-01 7.226765050049178685e-01 6.503785562138858500e-01 5.626394050239591493e-01 4.777344474411634456e-01 3.799391637061554361e-01 2.922614551951209227e-01 7.848468460551666359e-01 7.050071472043998311e-01 5.999879126547621455e-01 4.953064781942467798e-01 3.916635943643487217e-01 3.111030883071443376e-01 8.511596449868292780e-01 7.796494958676574161e-01 6.384791200606368955e-01 5.190035167173386865e-01 4.633240892018020141e-01 3.728509871912684126e-01 3.201259633971034746e-01
